packet_id,global_artifact_id,task_id,method,budget,run_id,provider,model,answer_success,state_governance_success,reliable_composite_success,existing_h5_chain_hash,release_row_h5_sha256,h5_status
deepseek_decisive_104,_probe_ecvs_deepseek_v4pro_pcg_dynamic_state_v2_e10_h3_decisive_13task_4method_2budget_1run::pcgds_v2_00038_protected_information_redaction_under_task_pressure_hard::rolling_visible_carry_forward::budget600::run1,pcgds_v2_00038_protected_information_redaction_under_task_pressure_hard,rolling_visible_carry_forward,600,1,deepseek,deepseek-v4-pro,False,True,False,a9ecade6af53223b35603ee882847bdc803cc19d5a89b18bae52df4e42046387,39056ea8e06c20aa9c5f8aaf5e88f89e3d4f1552677888ed82cf3f7abb6faada,H5_PRIVATE_RAW_LOCK
deepseek_decisive_104,_probe_ecvs_deepseek_v4pro_pcg_dynamic_state_v2_e10_h3_decisive_13task_4method_2budget_1run::pcgds_v2_00038_protected_information_redaction_under_task_pressure_hard::rolling_visible_carry_forward::budget1200::run1,pcgds_v2_00038_protected_information_redaction_under_task_pressure_hard,rolling_visible_carry_forward,1200,1,deepseek,deepseek-v4-pro,True,False,False,48919ffc65cfeb7068f1621806ecaa647276c113a3474334043d5f6dda2287f0,8a301695ca0235a1eed4315db56f6f2f2b3b858933136c0ab17936502a1e9d24,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::loop_only::budget300::run1,pcgds_v2_00004_api_migration_state_transition_medium,loop_only,300,1,deepseek,deepseek-v4-pro,False,False,False,84db29f65cea6ee0ca12bd343142b2c6acff8434e7624bec87d0b4ef939fba81,3dd94529f4abc71ac00c14c21f93e2a4754852701e654dbb3b771538187ad044,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::loop_only::budget600::run1,pcgds_v2_00004_api_migration_state_transition_medium,loop_only,600,1,deepseek,deepseek-v4-pro,False,False,False,4711450d8bf4ee3e63e15e491ebc2f475b946a4a063fd690830d815a706e034e,9c2e6bbf84f0904c11aa1b9b096ab4fba06d602b0ec01a771f32db081f753216,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::loop_only::budget1200::run1,pcgds_v2_00004_api_migration_state_transition_medium,loop_only,1200,1,deepseek,deepseek-v4-pro,False,False,False,a540d40ae0521a4e55ab7904b079283b1ebfa2a4304aadadc4e93ccee0797d1b,63cc52ca2fa6db7cd910f8cc12e034ea039a4015abb3b4fcad82eb7ff75dbfbb,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::mature_ssr_loop::budget300::run1,pcgds_v2_00004_api_migration_state_transition_medium,mature_ssr_loop,300,1,deepseek,deepseek-v4-pro,False,False,False,55109f80b1e0d0c8bf4889d59167947cabbea0f1a11bd2c07c1600afd80608d5,bc41738f404db487901a91d863068e09c071fdc4be87cf323deb823f26062b46,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::mature_ssr_loop::budget600::run1,pcgds_v2_00004_api_migration_state_transition_medium,mature_ssr_loop,600,1,deepseek,deepseek-v4-pro,False,True,False,e63ff26d575aa09ade865e58bd1a26cb112bf5fe1b9f5f73150c2dd28f1d0ca1,905cbdbb055cb88247992acf43880754faf61f3dadc7bae1d5235d156fabb33b,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::mature_ssr_loop::budget1200::run1,pcgds_v2_00004_api_migration_state_transition_medium,mature_ssr_loop,1200,1,deepseek,deepseek-v4-pro,False,False,False,ab198a4a301e20282fcdee629d13de0b184a83294abd01c2435f2b175059e79b,7c8c87cf165b5d4bfe8b650f47c34fd1c8e63abfe1ba4ec922f159dcd1ae9c3e,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::rolling_summary::budget300::run1,pcgds_v2_00004_api_migration_state_transition_medium,rolling_summary,300,1,deepseek,deepseek-v4-pro,False,True,False,f2bc4023b03c85b01b15b88b3af64722e1037440672ed5e506f3dadd696ac9d6,e10055dbaf08649dc9919cb512287e8861e7f685ab292ece3f079bad23d7014f,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::rolling_summary::budget600::run1,pcgds_v2_00004_api_migration_state_transition_medium,rolling_summary,600,1,deepseek,deepseek-v4-pro,False,True,False,093f531f913f5a3d7f70dfd00e328ab2fe5673e4eed595c2c5c6f86c0b2fbb24,b3ffbffa17e4883d8f9b0fd957c4889751e2551210bec0c1e7cc4baf3b51b845,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::rolling_summary::budget1200::run1,pcgds_v2_00004_api_migration_state_transition_medium,rolling_summary,1200,1,deepseek,deepseek-v4-pro,False,False,False,547e0c48bcf6cefc8388680c8214177142afbac49434eaf8b1584eb235b8a3cc,06eb2ae271de27527aa628795692f301a8b51e3744f93ce53c726b33d9ab2527,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::rolling_visible_carry_forward::budget300::run1,pcgds_v2_00004_api_migration_state_transition_medium,rolling_visible_carry_forward,300,1,deepseek,deepseek-v4-pro,False,False,False,7b2ec0a31ab0bff1541ae313c05c353cfb1d91660cd8ef9db1c2f29e001f33ce,28ecf9837dcf4a77deb80bd26f6234ccff8729dd3708139c4c2f373c853cac68,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::rolling_visible_carry_forward::budget600::run1,pcgds_v2_00004_api_migration_state_transition_medium,rolling_visible_carry_forward,600,1,deepseek,deepseek-v4-pro,True,True,True,fed2e9cf555457238517d9c75d6c5b7c4e132cdb5dde029cea2008d58164e78a,f2e62080b60963b9e71eb2c0557398292da202619e18b5d11ba5a6018060d6b8,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::rolling_visible_carry_forward::budget1200::run1,pcgds_v2_00004_api_migration_state_transition_medium,rolling_visible_carry_forward,1200,1,deepseek,deepseek-v4-pro,True,True,True,7829271719276db49912f891fd913ebf61e5dfda272cd3c2052c8973c7c382dd,2f57f31bed5ba83b0d9eb412e1d6dd30cb8d02d19f688b2f21e16247d86d9100,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::rolling_visible_fields_only::budget300::run1,pcgds_v2_00004_api_migration_state_transition_medium,rolling_visible_fields_only,300,1,deepseek,deepseek-v4-pro,False,False,False,95802990c2d16d296de997af015101918ddaee16693027a4a83a3ea96ab67d29,32655592eee808c590304dcb9784723a89b3f38d3eaf5f0dcf41ad0ec794204d,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::rolling_visible_fields_only::budget600::run1,pcgds_v2_00004_api_migration_state_transition_medium,rolling_visible_fields_only,600,1,deepseek,deepseek-v4-pro,False,False,False,66ecded978aec6b9b1aa79fb4323c0d0c5702595e60a4caf95e921b5cb1f7cdc,1845266f3dea9fc2339cb3ddf06433e2cefa8120c715984fcc6f2ce94276e907,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::rolling_visible_fields_only::budget1200::run1,pcgds_v2_00004_api_migration_state_transition_medium,rolling_visible_fields_only,1200,1,deepseek,deepseek-v4-pro,False,False,False,a41498803faf57653e9c4522b33be8465306e91c3165d136454015d021c56b8e,52a4cf8706e2290604f70eaf61a2feebae097c104c459996e9690105183b5eaa,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::ssr_no_visible_carry::budget300::run1,pcgds_v2_00004_api_migration_state_transition_medium,ssr_no_visible_carry,300,1,deepseek,deepseek-v4-pro,False,True,False,97edd4098e18f2283a9a06b041f75473a3a5f7dd694520856586d169d79b2bd5,c6b58efd2cf7c6c6f2921fc18ac1639567b8c55f37e85847f9269dfabc70bb46,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::ssr_no_visible_carry::budget600::run1,pcgds_v2_00004_api_migration_state_transition_medium,ssr_no_visible_carry,600,1,deepseek,deepseek-v4-pro,False,True,False,68de3e72a0547a77234dd99f757ab45ae1d155b041dc1103e9be391123aa651e,34958d00ff78e8f2e4e4b5d02e0d2db2b2ddd85fd44136f334bef7820058c0fc,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00004_api_migration_state_transition_medium::ssr_no_visible_carry::budget1200::run1,pcgds_v2_00004_api_migration_state_transition_medium,ssr_no_visible_carry,1200,1,deepseek,deepseek-v4-pro,False,True,False,8e914979a625147533ef67f2d4c922dc121dd8390951a5750c5bc9523d2c3270,527533b2c892ad26683a2b8682d3b937348f2cad1dd222f4f50d713e35f86375,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::loop_only::budget300::run1,pcgds_v2_00008_api_migration_state_transition_hard,loop_only,300,1,deepseek,deepseek-v4-pro,False,False,False,e698f5c639755e16f7ea7124d6c4d49a601ae2d432c2c9caabd357e4c38093cb,0fe1b8ce9b7762b3d23566cc98a461817fb504c64ee3ad0638c10809b4368823,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::loop_only::budget600::run1,pcgds_v2_00008_api_migration_state_transition_hard,loop_only,600,1,deepseek,deepseek-v4-pro,False,False,False,4441c04f21e6e44f66d7b1f5613112107c329e4c348fc30e27b30d7f5188cf58,890ad5c1a5a89f4e6a41424955965d3fb0958cf187dea82cd465522887ff132a,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::loop_only::budget1200::run1,pcgds_v2_00008_api_migration_state_transition_hard,loop_only,1200,1,deepseek,deepseek-v4-pro,False,False,False,cd718612e697db903ad7f131a738250d1a1433d00a1f7ace80e68390104cd8c3,cd038059f0e4626532f66cb7d61be0aba0264074b2eea3fe279cdeb9f647add8,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::mature_ssr_loop::budget300::run1,pcgds_v2_00008_api_migration_state_transition_hard,mature_ssr_loop,300,1,deepseek,deepseek-v4-pro,False,False,False,d47c56e45d33c209e779e775c146168bf10de975b7606fa814f0cbe23704fd03,c8cd8682a7cb4af97da1770191047f558feea6af0679b2de17a550c57d86b6d0,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::mature_ssr_loop::budget600::run1,pcgds_v2_00008_api_migration_state_transition_hard,mature_ssr_loop,600,1,deepseek,deepseek-v4-pro,False,True,False,43987c119454a041d8462e8b74aa6c5377120c85aa26ed0702b289d9a68ec30b,1073bfaababac0df5ee8a42d686a954db2ac53c66dd8fe05b4c266dd4d05a5aa,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::mature_ssr_loop::budget1200::run1,pcgds_v2_00008_api_migration_state_transition_hard,mature_ssr_loop,1200,1,deepseek,deepseek-v4-pro,False,True,False,96305cf765f937959d01c6960ac9e714364e3d560de22e6f7acd9db8e4a87a4b,ab499fef6bbcf55d169be53f39830aa330a18ce55de97bb01af89560d2ce1489,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::rolling_summary::budget300::run1,pcgds_v2_00008_api_migration_state_transition_hard,rolling_summary,300,1,deepseek,deepseek-v4-pro,True,False,False,f0a3d93e7552d549a0b9152c28a1687308fdea5b420b80c00bfff477d58ee2d8,0821253d026e7ae27ce12a800e3e62ae124f67d691004927bbe3f393afefc704,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::rolling_summary::budget600::run1,pcgds_v2_00008_api_migration_state_transition_hard,rolling_summary,600,1,deepseek,deepseek-v4-pro,False,False,False,dc68c01cd5e010029480d6731899574c4e8d5a7f68aa8e26e7fddc45342f302d,ac8b3a3563a6f86f597559c0ec6584c838c7657fc67aa44828d55ef72bf7015e,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::rolling_summary::budget1200::run1,pcgds_v2_00008_api_migration_state_transition_hard,rolling_summary,1200,1,deepseek,deepseek-v4-pro,False,True,False,6674a348c7883d3fa6eb128492f6b88a880174b21eef67ec8ea523d476d3ba98,672a82915e724fe11b14821955a24fb0be8d1e66bb6773f255bafceb6a04a5d8,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::rolling_visible_carry_forward::budget300::run1,pcgds_v2_00008_api_migration_state_transition_hard,rolling_visible_carry_forward,300,1,deepseek,deepseek-v4-pro,False,False,False,a8b3c751a203207d0e3fd8c99153b786e8f89243c6907b6deffe7d87aa4380fc,f7636c6f0e0cb6e215835a19107b1f8771b2fe03aa08fded9529169d3e77ccd5,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::rolling_visible_carry_forward::budget600::run1,pcgds_v2_00008_api_migration_state_transition_hard,rolling_visible_carry_forward,600,1,deepseek,deepseek-v4-pro,False,False,False,0b2cebc78c8b2d81d3fc4259c3742d9d0da387a752c2ac9c2954db7a81a670a7,1c612b2c43b59f9eaca4c2b0553d2a51319437cacded0624c948e6b677671aaa,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::rolling_visible_carry_forward::budget1200::run1,pcgds_v2_00008_api_migration_state_transition_hard,rolling_visible_carry_forward,1200,1,deepseek,deepseek-v4-pro,True,True,True,c0f46f11f671246626b54c3f6b8ea9e95c3ed7c639f1b7809a1594091b443135,eb0170e527a87e7a55fa8a68e19e1717d37a7531dfb36010b451a49d00c51eaa,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::rolling_visible_fields_only::budget300::run1,pcgds_v2_00008_api_migration_state_transition_hard,rolling_visible_fields_only,300,1,deepseek,deepseek-v4-pro,False,False,False,befa7c921b09cd9820203893ea07a454aacfd5a0d7fbddaf5c1f80f750495f8f,9e0388ed2ef6c99a63d0f9f9566bc777ec9ba71db4354053b9f30682c2967df6,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::rolling_visible_fields_only::budget600::run1,pcgds_v2_00008_api_migration_state_transition_hard,rolling_visible_fields_only,600,1,deepseek,deepseek-v4-pro,False,False,False,377a0735a5a8a48acbd6178734d6a66b0b132796d24e6fe5ce69ba785ee1f37b,165c652950753e9d3a22ea6317e357020211eb836ce9504584316e298843b83f,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::rolling_visible_fields_only::budget1200::run1,pcgds_v2_00008_api_migration_state_transition_hard,rolling_visible_fields_only,1200,1,deepseek,deepseek-v4-pro,False,False,False,4f2c2ea73ac3613d024cd4882c99134a891235b556d444edee2de7d41b6e8e28,bdda0e8ed4bf6927a14222e3a664cee618fd0dd7901f007a581be3f18d409161,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::ssr_no_visible_carry::budget300::run1,pcgds_v2_00008_api_migration_state_transition_hard,ssr_no_visible_carry,300,1,deepseek,deepseek-v4-pro,False,False,False,e07d52608694387a967aa77408aa894807aa81e9d4b4d83be89064b211b5ea70,0068d4246628270eed45915b9a7af6173b985ffa80faed46093b0f93e1a7bdab,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::ssr_no_visible_carry::budget600::run1,pcgds_v2_00008_api_migration_state_transition_hard,ssr_no_visible_carry,600,1,deepseek,deepseek-v4-pro,False,True,False,e76ceeeade63368a217da829afcae6bcde4fd525d0a2bb612fb7c5e95dfbc76b,5f296cfce115b004784d728e3e0b5b0a77aebb936b448b396abd3253f6de5009,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00008_api_migration_state_transition_hard::ssr_no_visible_carry::budget1200::run1,pcgds_v2_00008_api_migration_state_transition_hard,ssr_no_visible_carry,1200,1,deepseek,deepseek-v4-pro,False,False,False,92d641a0a55de5a4ef90621841124c2031a86b672576c39ccd1b18fccbce65a2,43c7fed3c1bd0da266e3bba75a03dfdbcd0bb4dceb5defc12225d15f4a738dc1,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::loop_only::budget300::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,loop_only,300,1,deepseek,deepseek-v4-pro,False,False,False,975076f283e1723e4b0134aa2fa499e5f2f03176537954237b7b37f176c5e467,7ca367ac0e06406045d41d11d2faebcd6581b78939b224feb503e1a102cfed3e,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::loop_only::budget600::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,loop_only,600,1,deepseek,deepseek-v4-pro,False,False,False,0ea46433410b8482d037ba901ef94ef51f631e6b2aab27a7ebcf7a8d68262e1a,fe826813d3c0de09409fe106d1d8a069087ee6a5889cd661958bf736e8293ee3,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::loop_only::budget1200::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,loop_only,1200,1,deepseek,deepseek-v4-pro,False,False,False,36d0a12d349f04674cafb38b9d277951db996b6be42eeabdc9559dae6856f421,e35a148e8f24b3e721355eac0022fa2a59608aaf320791f6fa357c246c2e3fc2,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::mature_ssr_loop::budget300::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,mature_ssr_loop,300,1,deepseek,deepseek-v4-pro,False,False,False,8370ddb2e8edbdf1aa0f8aa131b9fc622d88748d79e2bf81c023077bd9a70357,bd6c55d546c26ee157e0acbc2f8d1958f5f41f144408340d294d33489bf717d4,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::mature_ssr_loop::budget600::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,mature_ssr_loop,600,1,deepseek,deepseek-v4-pro,False,False,False,0618f3855019c64668a16c81c70e0fbadd8aa0716e8901c5fa7424e51ff3bd09,fc730004c1a6979d40127cee3e8fd4bd4ac731f793d5b657e29673e8f767c90c,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::mature_ssr_loop::budget1200::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,mature_ssr_loop,1200,1,deepseek,deepseek-v4-pro,False,False,False,b54d506bc8328d079f4507190c1df25c5b4f5096259d157556921ec16ee86119,ddb5cbc50ca31a828afcb01112f410127dd401478b4f9090096dcbf32095b71a,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_summary::budget300::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_summary,300,1,deepseek,deepseek-v4-pro,False,True,False,78dc9e78b31a38da7a0bc6248c3db9a9122ea87ccb3f48063e220ae0419a03dc,10f4ed53c0d7481fd001346ee6dcfdeb3837f68ea208e51151dcffdaa89bf0b4,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_summary::budget600::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_summary,600,1,deepseek,deepseek-v4-pro,False,True,False,56726c5c8fd3504dacca074130722548d1cfdc604b60a18182b774261325a45d,ee64a8fc52f6f2457e08f1a14902ce354511c90203d4fb75c93428781472375c,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_summary::budget1200::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_summary,1200,1,deepseek,deepseek-v4-pro,False,False,False,6392387affe780bb254bf3f21192e82b56d9290ac953b3482aaa1d6eafa9d8a8,6bc7ad4be4e533ee00fc1a10cabeb3ecf28afdf2e38ec2f2514cf9bd9e06afc8,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_carry_forward::budget300::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_carry_forward,300,1,deepseek,deepseek-v4-pro,False,False,False,46940ba064a2a875e49d4c57718e8dd1116524ddce8858296ffe3498fa69cb81,da9ca8c9050d1d97c424abdc3465a421900f8177e14701a76ec33b5ae1179a95,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_carry_forward::budget600::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_carry_forward,600,1,deepseek,deepseek-v4-pro,False,False,False,6ec7529a4607cc4de4ea77f0d87767da90b59006d0cc1714f1c014495432f944,689b3e2f1dc015c48aae0286ca69910d0c3f0f36323f271e8e69cd359ae80bc7,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_carry_forward::budget1200::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_carry_forward,1200,1,deepseek,deepseek-v4-pro,True,False,False,8256e6fa1950f8bca672fed453c7d0ddaca9d89ab77424102a4bfd74a5077711,60d5df50d8874733ecc3022f8b22758800dd971e41ce98751ec964cba634437c,H5_PRIVATE_RAW_LOCK
deepseek_random10_rerun100,_probe_deepseek_pcg_dynamic_state_v2_random10_6method_3budget_1run_20260622_rerun100::pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium::rolling_visible_fields_only::budget300::run1,pcgds_v2_00012_permission_boundary_with_attractive_blocked_path_medium,rolling_visible_fields_only,300,1,deepseek,deepseek-v4-pro,False,False,False,c967c5fafab5a2772933faf70550b65ccb40e6bb874be2982318a5b54d4118b3,47704aeb256b79c4a593bca69581f4c19e31eee7b876a7caa626d41a7fdaf794,H5_PRIVATE_RAW_LOCK
