task_id,method,budget,run_id,provider_call_count,final_output_construction,state_budget,model,required_token_recall,required_token_missing_count,missing_required_tokens,forbidden_token_leakage,forbidden_token_hits,protected_token_leakage,protected_token_hits,revoked_token_leakage,revoked_token_hits,stale_token_leakage,stale_token_hits,blocked_path_leakage,blocked_path_hits,boundary_violation,state_label_accuracy,state_transition_accuracy,final_exact_success,reliable_success,state_required_token_present,state_required_token_negated,state_internal_conflict,output_bearing_state_conflict,exclusion_field_conflict,answer_success,state_governance_success,reliable_composite_success,state_forbidden_token_present,state_forbidden_token_negated,mechanical_carry_failure_mode_detected,state_governance_success_legacy_no_conflict_only,state_carry_surface_present
pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_summary,1200,1,6,provider_final_call,1200,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],True,['src/requirement/unit_19_b09750.py'],True,0.5,0.0,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_visible_carry_forward,300,1,6,provider_final_call,300,kimi-k2.6,1.0,0,[],False,[],True,['REQ_19_278D92'],False,[],False,[],False,[],False,0.333333,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_visible_carry_forward,600,1,6,provider_final_call,600,kimi-k2.6,1.0,0,[],False,[],True,['REQ_19_278D92'],False,[],False,[],False,[],False,0.5,0.0,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_visible_carry_forward,1200,1,6,provider_final_call,1200,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],True,['src/requirement/unit_19_b09750.py'],True,0.416667,0.0,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_visible_fields_only,300,1,6,provider_final_call,300,kimi-k2.6,0.666667,1,['REQ_19_CD2699'],True,['REQ_19_780A31'],True,['REQ_19_278D92'],True,['REQ_19_B8D1A7'],True,['REQ_19_0D4655'],False,[],False,0.166667,0.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_visible_fields_only,600,1,6,provider_final_call,600,kimi-k2.6,0.666667,1,['REQ_19_CD2699'],True,['REQ_19_780A31'],True,['REQ_19_278D92'],True,['REQ_19_B8D1A7'],True,['REQ_19_0D4655'],False,[],False,0.166667,0.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,rolling_visible_fields_only,1200,1,6,provider_final_call,1200,kimi-k2.6,0.666667,1,['REQ_19_CD2699'],True,['REQ_19_780A31'],True,['REQ_19_278D92'],True,['REQ_19_B8D1A7'],True,['REQ_19_0D4655'],False,[],False,0.166667,0.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,ssr_no_visible_carry,300,1,6,provider_final_call,300,kimi-k2.6,0.0,3,"['REQ_19_325B61', 'REQ_19_A34669', 'REQ_19_CD2699']",False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,ssr_no_visible_carry,600,1,6,provider_final_call,600,kimi-k2.6,0.666667,1,['REQ_19_CD2699'],False,[],False,[],False,[],False,[],True,['src/requirement/unit_19_b09750.py'],True,0.416667,0.0,False,False,True,True,True,True,True,False,False,False,True,True,True,False,True
pcgds_v2_00019_requirement_overwrite_cumulative_active_medium,ssr_no_visible_carry,1200,1,6,provider_final_call,1200,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],False,[],False,0.416667,0.0,True,False,True,False,True,False,False,True,False,False,True,True,True,False,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,loop_only,300,1,6,provider_final_call,300,kimi-k2.6,0.0,4,"['REQ_21_26452E', 'REQ_21_7A8283', 'REQ_21_862F24', 'REQ_21_B3A7B9']",True,['REQ_21_CB4AA1'],True,['REQ_21_4B6270'],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,loop_only,600,1,6,provider_final_call,600,kimi-k2.6,0.0,4,"['REQ_21_26452E', 'REQ_21_7A8283', 'REQ_21_862F24', 'REQ_21_B3A7B9']",False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,loop_only,1200,1,6,provider_final_call,1200,kimi-k2.6,0.0,4,"['REQ_21_26452E', 'REQ_21_7A8283', 'REQ_21_862F24', 'REQ_21_B3A7B9']",True,['REQ_21_CB4AA1'],True,['REQ_21_4B6270'],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,mature_ssr_loop,300,1,5,deterministic_mature_ssr_slot_compiler,300,kimi-k2.6,1.0,0,[],True,['REQ_21_CB4AA1'],True,['REQ_21_4B6270'],True,['REQ_21_B312FD'],True,['REQ_21_E20F34'],False,[],False,0.0,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,mature_ssr_loop,600,1,5,deterministic_mature_ssr_slot_compiler,600,kimi-k2.6,1.0,0,[],True,['REQ_21_CB4AA1'],True,['REQ_21_4B6270'],True,['REQ_21_B312FD'],True,['REQ_21_E20F34'],False,[],False,0.0,0.0,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,mature_ssr_loop,1200,1,5,deterministic_mature_ssr_slot_compiler,1200,kimi-k2.6,1.0,0,[],True,['REQ_21_CB4AA1'],True,['REQ_21_4B6270'],True,['REQ_21_B312FD'],True,['REQ_21_E20F34'],False,[],False,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,rolling_summary,300,1,6,provider_final_call,300,kimi-k2.6,1.0,0,[],True,['REQ_21_CB4AA1'],True,['REQ_21_4B6270'],False,[],False,[],False,[],False,0.416667,0.0,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,rolling_summary,600,1,6,provider_final_call,600,kimi-k2.6,0.5,2,"['REQ_21_862F24', 'REQ_21_B3A7B9']",False,[],False,[],False,[],False,[],False,[],False,0.5,0.0,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,rolling_summary,1200,1,6,provider_final_call,1200,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],True,['src/requirement/unit_21_5b30b9.py'],True,0.666667,0.0,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,rolling_visible_carry_forward,300,1,6,provider_final_call,300,kimi-k2.6,1.0,0,[],False,[],True,['REQ_21_4B6270'],False,[],False,[],False,[],False,0.416667,0.0,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,rolling_visible_carry_forward,600,1,6,provider_final_call,600,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],False,[],False,0.666667,0.0,True,False,True,False,True,True,False,True,False,False,True,True,True,False,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,rolling_visible_carry_forward,1200,1,6,provider_final_call,1200,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],False,[],False,0.666667,0.0,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,rolling_visible_fields_only,300,1,6,provider_final_call,300,kimi-k2.6,1.0,0,[],True,['REQ_21_CB4AA1'],True,['REQ_21_4B6270'],True,['REQ_21_B312FD'],True,['REQ_21_E20F34'],False,[],False,0.333333,0.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,rolling_visible_fields_only,600,1,6,provider_final_call,600,kimi-k2.6,1.0,0,[],True,['REQ_21_CB4AA1'],True,['REQ_21_4B6270'],True,['REQ_21_B312FD'],True,['REQ_21_E20F34'],False,[],False,0.333333,0.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,rolling_visible_fields_only,1200,1,6,provider_final_call,1200,kimi-k2.6,1.0,0,[],True,['REQ_21_CB4AA1'],True,['REQ_21_4B6270'],True,['REQ_21_B312FD'],True,['REQ_21_E20F34'],False,[],False,0.333333,0.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,ssr_no_visible_carry,300,1,6,provider_final_call,300,kimi-k2.6,0.5,2,"['REQ_21_862F24', 'REQ_21_B3A7B9']",False,[],False,[],False,[],False,[],False,[],False,0.333333,0.0,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,ssr_no_visible_carry,600,1,6,provider_final_call,600,kimi-k2.6,0.0,4,"['REQ_21_26452E', 'REQ_21_7A8283', 'REQ_21_862F24', 'REQ_21_B3A7B9']",True,['REQ_21_CB4AA1'],True,['REQ_21_4B6270'],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False
pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,ssr_no_visible_carry,1200,1,6,provider_final_call,1200,kimi-k2.6,1.0,0,[],False,[],True,['REQ_21_4B6270'],False,[],False,[],False,[],False,0.5,0.0,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,loop_only,300,1,8,provider_final_call,300,kimi-k2.6,0.0,5,"['CFG_30_2FEE92', 'CFG_30_30AADA', 'CFG_30_79CE9D', 'CFG_30_9B6772', 'CFG_30_E023EB']",False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,loop_only,600,1,8,provider_final_call,600,kimi-k2.6,0.0,5,"['CFG_30_2FEE92', 'CFG_30_30AADA', 'CFG_30_79CE9D', 'CFG_30_9B6772', 'CFG_30_E023EB']",False,[],False,[],False,[],False,[],False,[],False,0.076923,0.0,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,loop_only,1200,1,8,provider_final_call,1200,kimi-k2.6,0.0,5,"['CFG_30_2FEE92', 'CFG_30_30AADA', 'CFG_30_79CE9D', 'CFG_30_9B6772', 'CFG_30_E023EB']",True,['CFG_30_ED81D3'],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,mature_ssr_loop,300,1,7,deterministic_mature_ssr_slot_compiler,300,kimi-k2.6,0.8,1,['CFG_30_9B6772'],True,['CFG_30_ED81D3'],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,mature_ssr_loop,600,1,7,deterministic_mature_ssr_slot_compiler,600,kimi-k2.6,0.8,1,['CFG_30_9B6772'],True,['CFG_30_ED81D3'],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,mature_ssr_loop,1200,1,7,deterministic_mature_ssr_slot_compiler,1200,kimi-k2.6,0.8,1,['CFG_30_9B6772'],True,['CFG_30_ED81D3'],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,rolling_summary,300,1,8,provider_final_call,300,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],False,[],False,0.384615,0.0,True,False,True,False,True,False,False,True,False,False,True,True,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,rolling_summary,600,1,8,provider_final_call,600,kimi-k2.6,0.4,3,"['CFG_30_79CE9D', 'CFG_30_9B6772', 'CFG_30_E023EB']",False,[],False,[],False,[],False,[],True,['src/decoy/unit_30_b27012.py'],True,0.615385,0.0,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,rolling_summary,1200,1,8,provider_final_call,1200,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],True,['src/decoy/unit_30_b27012.py'],True,0.615385,0.0,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,rolling_visible_carry_forward,300,1,8,provider_final_call,300,kimi-k2.6,1.0,0,[],True,['CFG_30_ED81D3'],False,[],True,['CFG_30_098749'],True,['CFG_30_57B8C5'],False,[],False,0.384615,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,rolling_visible_carry_forward,600,1,8,provider_final_call,600,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],False,[],False,0.538462,0.0,True,False,True,False,True,True,False,True,False,False,True,True,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,rolling_visible_carry_forward,1200,1,8,provider_final_call,1200,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],True,['src/decoy/unit_30_b27012.py'],True,0.615385,0.0,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,rolling_visible_fields_only,300,1,8,provider_final_call,300,kimi-k2.6,0.8,1,['CFG_30_9B6772'],True,['CFG_30_ED81D3'],False,[],False,[],False,[],False,[],False,0.307692,0.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,rolling_visible_fields_only,600,1,8,provider_final_call,600,kimi-k2.6,0.8,1,['CFG_30_9B6772'],True,['CFG_30_ED81D3'],False,[],False,[],False,[],False,[],False,0.307692,0.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,rolling_visible_fields_only,1200,1,8,provider_final_call,1200,kimi-k2.6,0.8,1,['CFG_30_9B6772'],True,['CFG_30_ED81D3'],False,[],False,[],False,[],False,[],False,0.307692,0.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,ssr_no_visible_carry,300,1,8,provider_final_call,300,kimi-k2.6,0.0,5,"['CFG_30_2FEE92', 'CFG_30_30AADA', 'CFG_30_79CE9D', 'CFG_30_9B6772', 'CFG_30_E023EB']",False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,ssr_no_visible_carry,600,1,8,provider_final_call,600,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],True,['src/decoy/unit_30_b27012.py'],True,0.230769,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00030_decoy_heavy_same_prefix_config_hard,ssr_no_visible_carry,1200,1,8,provider_final_call,1200,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],True,['src/decoy/unit_30_b27012.py'],True,0.153846,0.0,False,False,True,True,True,True,True,False,False,False,True,True,True,False,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,loop_only,300,1,8,provider_final_call,300,kimi-k2.6,0.0,7,"['CFG_32_077EFF', 'CFG_32_3DA5DE', 'CFG_32_7F097F', 'CFG_32_9196A7', 'CFG_32_9611E7', 'CFG_32_B85CBB', 'CFG_32_F5210B']",False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,loop_only,600,1,8,provider_final_call,600,kimi-k2.6,0.0,7,"['CFG_32_077EFF', 'CFG_32_3DA5DE', 'CFG_32_7F097F', 'CFG_32_9196A7', 'CFG_32_9611E7', 'CFG_32_B85CBB', 'CFG_32_F5210B']",False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,loop_only,1200,1,8,provider_final_call,1200,kimi-k2.6,0.0,7,"['CFG_32_077EFF', 'CFG_32_3DA5DE', 'CFG_32_7F097F', 'CFG_32_9196A7', 'CFG_32_9611E7', 'CFG_32_B85CBB', 'CFG_32_F5210B']",False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,mature_ssr_loop,300,1,7,deterministic_mature_ssr_slot_compiler,300,kimi-k2.6,0.857143,1,['CFG_32_B85CBB'],False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,mature_ssr_loop,600,1,7,deterministic_mature_ssr_slot_compiler,600,kimi-k2.6,0.857143,1,['CFG_32_B85CBB'],False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,mature_ssr_loop,1200,1,7,deterministic_mature_ssr_slot_compiler,1200,kimi-k2.6,0.857143,1,['CFG_32_B85CBB'],False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,True,True,True,True,True,False,False,False,True,True,True,False,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,rolling_summary,300,1,8,provider_final_call,300,kimi-k2.6,0.285714,5,"['CFG_32_7F097F', 'CFG_32_9196A7', 'CFG_32_9611E7', 'CFG_32_B85CBB', 'CFG_32_F5210B']",False,[],False,[],False,[],False,[],False,[],False,0.166667,0.0,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,rolling_summary,600,1,8,provider_final_call,600,kimi-k2.6,0.285714,5,"['CFG_32_7F097F', 'CFG_32_9196A7', 'CFG_32_9611E7', 'CFG_32_B85CBB', 'CFG_32_F5210B']",False,[],False,[],False,[],False,[],True,['src/decoy/unit_32_0f4466.py'],True,0.416667,0.0,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,rolling_summary,1200,1,8,provider_final_call,1200,kimi-k2.6,0.285714,5,"['CFG_32_7F097F', 'CFG_32_9196A7', 'CFG_32_9611E7', 'CFG_32_B85CBB', 'CFG_32_F5210B']",False,[],False,[],False,[],False,[],True,['src/decoy/unit_32_0f4466.py'],True,0.583333,0.0,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,rolling_visible_carry_forward,300,1,8,provider_final_call,300,kimi-k2.6,1.0,0,[],False,[],False,[],True,['CFG_32_426144'],True,['CFG_32_8F4994'],False,[],False,0.583333,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,rolling_visible_carry_forward,600,1,8,provider_final_call,600,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],False,[],False,0.5,0.0,True,False,True,True,True,True,False,True,False,False,True,True,True,False,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,rolling_visible_carry_forward,1200,1,8,provider_final_call,1200,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],True,['src/decoy/unit_32_0f4466.py'],True,0.5,0.0,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,rolling_visible_fields_only,300,1,8,provider_final_call,300,kimi-k2.6,0.857143,1,['CFG_32_B85CBB'],False,[],False,[],False,[],False,[],False,[],False,0.5,0.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,rolling_visible_fields_only,600,1,8,provider_final_call,600,kimi-k2.6,0.857143,1,['CFG_32_B85CBB'],False,[],False,[],False,[],False,[],False,[],False,0.5,0.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,rolling_visible_fields_only,1200,1,8,provider_final_call,1200,kimi-k2.6,0.857143,1,['CFG_32_B85CBB'],False,[],False,[],False,[],False,[],False,[],False,0.5,0.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,ssr_no_visible_carry,300,1,8,provider_final_call,300,kimi-k2.6,0.0,7,"['CFG_32_077EFF', 'CFG_32_3DA5DE', 'CFG_32_7F097F', 'CFG_32_9196A7', 'CFG_32_9611E7', 'CFG_32_B85CBB', 'CFG_32_F5210B']",False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,ssr_no_visible_carry,600,1,8,provider_final_call,600,kimi-k2.6,0.714286,2,"['CFG_32_077EFF', 'CFG_32_3DA5DE']",False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00032_decoy_heavy_same_prefix_config_hard,ssr_no_visible_carry,1200,1,8,provider_final_call,1200,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],True,['src/decoy/unit_32_0f4466.py'],True,0.583333,0.0,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,loop_only,300,1,6,provider_final_call,300,kimi-k2.6,0.0,3,"['CHECK_35_70CD70', 'CHECK_35_792C7A', 'CHECK_35_9D6157']",True,['CHECK_35_8EF8BF'],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,loop_only,600,1,6,provider_final_call,600,kimi-k2.6,0.0,3,"['CHECK_35_70CD70', 'CHECK_35_792C7A', 'CHECK_35_9D6157']",False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,loop_only,1200,1,6,provider_final_call,1200,kimi-k2.6,0.0,3,"['CHECK_35_70CD70', 'CHECK_35_792C7A', 'CHECK_35_9D6157']",False,[],False,[],False,[],False,[],False,[],False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,mature_ssr_loop,300,1,5,deterministic_mature_ssr_slot_compiler,300,kimi-k2.6,1.0,0,[],False,[],True,['CHECK_35_89341E'],False,[],True,['CHECK_35_9359B2'],False,[],False,0.0,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,mature_ssr_loop,600,1,5,deterministic_mature_ssr_slot_compiler,600,kimi-k2.6,1.0,0,[],True,['CHECK_35_8EF8BF'],True,['CHECK_35_89341E'],True,['CHECK_35_A28F25'],True,['CHECK_35_9359B2'],False,[],False,0.0,0.0,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,mature_ssr_loop,1200,1,5,deterministic_mature_ssr_slot_compiler,1200,kimi-k2.6,1.0,0,[],True,['CHECK_35_8EF8BF'],True,['CHECK_35_89341E'],True,['CHECK_35_A28F25'],True,['CHECK_35_9359B2'],False,[],False,0.0,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,rolling_summary,300,1,6,provider_final_call,300,kimi-k2.6,0.666667,1,['CHECK_35_9D6157'],False,[],False,[],False,[],False,[],False,[],False,0.363636,0.0,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,rolling_summary,600,1,6,provider_final_call,600,kimi-k2.6,0.666667,1,['CHECK_35_9D6157'],False,[],False,[],False,[],False,[],True,['src/protected/unit_35_d8796f.py'],True,0.272727,0.0,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,rolling_summary,1200,1,6,provider_final_call,1200,kimi-k2.6,0.666667,1,['CHECK_35_9D6157'],False,[],False,[],False,[],False,[],True,['src/protected/unit_35_d8796f.py'],True,0.454545,0.0,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,rolling_visible_carry_forward,300,1,6,provider_final_call,300,kimi-k2.6,1.0,0,[],True,['CHECK_35_8EF8BF'],True,['CHECK_35_89341E'],True,['CHECK_35_A28F25'],True,['CHECK_35_9359B2'],False,[],False,0.272727,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,rolling_visible_carry_forward,600,1,6,provider_final_call,600,kimi-k2.6,1.0,0,[],False,[],False,[],False,[],False,[],False,[],False,0.272727,0.0,True,False,True,True,True,False,False,True,False,False,True,True,True,False,True
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,rolling_visible_carry_forward,1200,1,6,provider_final_call,1200,kimi-k2.6,1.0,0,[],False,[],False,[],True,['CHECK_35_A28F25'],True,['CHECK_35_9359B2'],False,[],False,0.454545,0.0,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,rolling_visible_fields_only,300,1,6,provider_final_call,300,kimi-k2.6,1.0,0,[],True,['CHECK_35_8EF8BF'],True,['CHECK_35_89341E'],True,['CHECK_35_A28F25'],True,['CHECK_35_9359B2'],False,[],False,0.272727,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,rolling_visible_fields_only,600,1,6,provider_final_call,600,kimi-k2.6,1.0,0,[],True,['CHECK_35_8EF8BF'],True,['CHECK_35_89341E'],True,['CHECK_35_A28F25'],True,['CHECK_35_9359B2'],False,[],False,0.272727,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
pcgds_v2_00035_protected_information_redaction_under_task_pressure_medium,rolling_visible_fields_only,1200,1,6,provider_final_call,1200,kimi-k2.6,1.0,0,[],True,['CHECK_35_8EF8BF'],True,['CHECK_35_89341E'],True,['CHECK_35_A28F25'],True,['CHECK_35_9359B2'],False,[],False,0.272727,0.0,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True
