answer_success,backend_error,blocked_path_hits,blocked_path_leakage,boundary_violation,budget,exclusion_field_conflict,expected_model_string,expected_returned_model,experiment_id,fallback_enabled,final_attempt_count,final_exact_success,final_json_parse_success,final_output_construction,finish_reason,forbidden_token_hits,forbidden_token_leakage,global_artifact_id,http_status,local_transport_path_failure_detected,logical_request_hash,matrix_role,max_tokens,mechanical_carry_failure_mode_detected,method,metric_record_sha256,missing_required_tokens,model,model_condition_id,open_weight_supplement,openrouter_runtime_hardening_applied,output_bearing_state_conflict,parsed_output_sha256,primary_analysis_eligible,protected_token_hits,protected_token_leakage,provider,provider_call_count,provider_name,provider_order,provider_tag,quantization,raw_response_sha256,reasoning_content_present,reasoning_control_policy,reasoning_tokens_observed,reliable_composite_success,reliable_success,requested_model,required_token_missing_count,required_token_recall,retry_policy_id,retry_policy_sha256,returned_model_match,revoked_token_hits,revoked_token_leakage,row_id,run_id,schema_version,score_error,score_row_emitted,selected_model_or_returned_model,stale_token_hits,stale_token_leakage,state_carry_surface_present,state_forbidden_token_negated,state_forbidden_token_present,state_governance_audit,state_governance_success,state_governance_success_legacy_no_conflict_only,state_hard_cap_used,state_internal_conflict,state_label_accuracy,state_required_token_negated,state_required_token_present,state_transition_accuracy,structured_output_forcing,supplement_id,supplement_phase,supplement_protocol,task_id,temperature,tools_function_web_retrieval_agent,top_k,top_p
False,False,[],False,False,300,True,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic,False,1,False,True,deterministic_mature_ssr_slot_compiler,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic::pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::mature_ssr_loop::budget300::run1,200,False,26fea1e37eb984f658b95737a337fc071cf72f4a693f7988f0f2939938e582e1,open_weight_supplement_budget300_diagnostic_not_primary,4096,True,mature_ssr_loop,bf041882daf830317de212b90a7cdf581f52ea5546c665b6cc175d9a4852a115,['REQ_20_EBF8F7'],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,db159a9e7f2fc9a5098e19d8ca0f47c31b1d519ae0757d2501b12d0b2c419135,False,[],False,openrouter,5,Alibaba,['alibaba'],alibaba/opensource,unknown,510bf7916b3ef8d7accf192cfc4238c5141448e22b637b0c6c151839431bddd9,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,1,0.666667,,,True,[],False,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::mature_ssr_loop::budget300::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'CK', 'G', 'N', 'NO', 'OUT'], 'required_token_present_in_state': True}",False,False,True,True,0.0,True,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,budget300_diagnostic,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium,0,not_requested,not_sent,1
False,False,['src/requirement/unit_20_a60bd2.py'],True,True,300,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic,False,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic::pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget300::run1,200,False,a0572f13f7c86edc1fbb054898aa09a26c96f6e8d9b08867add8c3e4b390a25b,open_weight_supplement_budget300_diagnostic_not_primary,4096,True,rolling_summary,ebbc0c7d92ac97bdbb54fffaa83bc7f65bb1b9b8cf1291aec28a333969573d4b,['REQ_20_EBF8F7'],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,0b8ce77fa0451e20c5e4c6bd048c7838e07fcc41e95379ed855c3c0b7a600bc3,False,[],False,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,c6ccc1a906c4a2847d432d3c4b5b24a54e8bd599994076463e6468240db5097b,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,1,0.666667,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget300::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,[],False,True,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': True}",False,False,True,True,0.3,True,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,budget300_diagnostic,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium,0,not_requested,not_sent,1
False,False,[],False,False,300,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic,False,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic::pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget300::run1,200,False,63dddaa15b7807597d431067d93d8fff607504bccbad0337ab8076a4908c3f03,open_weight_supplement_budget300_diagnostic_not_primary,4096,True,rolling_visible_carry_forward,4d5723243105dfc866362d07fbf5f46fb8685e28b41eedbd80b7a8753bfb7bf1,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,True,17250ce279d45b6ac3eecc20fdd39c1c89a34656b7c7beab8d3aeaac86fdc2c9,False,['REQ_20_ED2602'],True,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,d71dcf22461c6fd9b508f29bc0b21506660bb35dd5a973782efcff479ab0f1e7,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget300::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,['REQ_20_E34B71'],True,True,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,True,True,0.4,False,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,budget300_diagnostic,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium,0,not_requested,not_sent,1
False,False,[],False,False,300,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic,False,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic::pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget300::run1,200,False,e94b4e307342060ccd2074fa3a4135cd53cba78b5641c67d5b086eda7b9587a5,open_weight_supplement_budget300_diagnostic_not_primary,4096,False,ssr_no_visible_carry,2425dbc4a755009eca5ffcb1ec84c01c768ba0fcc04c686a07403265a4a953ea,"['REQ_20_90F084', 'REQ_20_A26091', 'REQ_20_EBF8F7']",qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,004cf63f5d37e51a90e688207e187fa309beec72eeb7a1fae2bd9b7ed07c346a,False,[],False,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,40028f16239e7ae5161f6fe0a7dc618c763c4723792ecba80175c15de9183b6d,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,3,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget300::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': False}",True,True,True,False,0.0,False,False,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,budget300_diagnostic,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00020_requirement_overwrite_cumulative_active_medium,0,not_requested,not_sent,1
False,False,[],False,False,300,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic,False,1,False,True,deterministic_mature_ssr_slot_compiler,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic::pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::mature_ssr_loop::budget300::run1,200,False,a10608b8bc5693a630f3c2338545c7a230d90c5765827148a8f7ebdbdc2e92ea,open_weight_supplement_budget300_diagnostic_not_primary,4096,False,mature_ssr_loop,2dab8016fbbac705f46f134fdc0a283b1871c7d181b39e2b4a6a50b9b40d88c7,"['REQ_21_26452E', 'REQ_21_7A8283', 'REQ_21_862F24', 'REQ_21_B3A7B9']",qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,4247c72ef388cf997965c06ab705f7fce03d89e668db920e91bffd24ed2e2834,False,[],False,openrouter,5,Alibaba,['alibaba'],alibaba/opensource,unknown,be3056a9cc8b92b215386c993d06a3c478ca367df19843935b34bff03ce61c57,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,4,0.0,,,True,[],False,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::mature_ssr_loop::budget300::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'NO', 'OUT'], 'required_token_present_in_state': False}",True,True,True,False,0.0,False,False,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,budget300_diagnostic,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,0,not_requested,not_sent,1
True,False,[],False,False,300,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic,False,1,True,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic::pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget300::run1,200,False,b3d0a97a5fb01c3b0522620ae122f8e4cca7c9713fbf3db16b301c2f47de8509,open_weight_supplement_budget300_diagnostic_not_primary,4096,True,rolling_summary,7d8ace3c2bec5164c5d6b89d2e9d3dde17ace74b72c8460d733a42a337c5b051,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,93fc73853ea6315ec2e36e7d179b7f2788741d30bb2038c2bc2b5a2d06a958bf,False,[],False,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,081eafb2d1f9eb07448d67b672d4f5f57f52ebcb22edcc7832f8b43295140c8e,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget300::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': True}",False,False,True,True,0.333333,False,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,budget300_diagnostic,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,0,not_requested,not_sent,1
False,False,[],False,False,300,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic,False,1,False,True,provider_final_call,stop,['REQ_21_CB4AA1'],True,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic::pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget300::run1,200,False,627c6e96b34b18479cc0c30b6f8d1b996b0a5eb5c74c4ea56582083251aa5f75,open_weight_supplement_budget300_diagnostic_not_primary,4096,True,rolling_visible_carry_forward,3552235b0468e7c08de14e55570eaf214b1b52a1b20f57dbfccdd898633465a4,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,True,35b677013761c0c5c4327122309650f833162e41d69e2569f8bc6434acb11ea3,False,['REQ_21_4B6270'],True,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,c8beb5479af3aaa4735552c4f22160d9e29d67b12f21ad6e28e82b0141c26fed,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,['REQ_21_B312FD'],True,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget300::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,['REQ_21_E20F34'],True,True,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,True,True,0.416667,False,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,budget300_diagnostic,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,0,not_requested,not_sent,1
False,False,[],False,False,300,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic,False,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic::pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget300::run1,200,False,acff3b8c56879a022ba7c58260e1264c176e892032ee9ea0655566146140f7f5,open_weight_supplement_budget300_diagnostic_not_primary,4096,True,ssr_no_visible_carry,895fc0fbedb4327417e3fa85bbc27f0bc857eacd3034a99943574cb6609a08c6,"['REQ_21_26452E', 'REQ_21_7A8283', 'REQ_21_862F24', 'REQ_21_B3A7B9']",qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,367f1ab1abf5bf77c759e44dd4f80f8636a4df80d34eea9c170e7aa81c120c92,False,[],False,openrouter,6,Alibaba,['alibaba'],alibaba/opensource,unknown,c80e0160fabbc27cda0e90f61fbdf195ae3e63efbe1073b911379a0e1b8652f9,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,4,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget300::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': False}",False,False,True,True,0.0,False,False,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,budget300_diagnostic,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00021_requirement_overwrite_cumulative_active_medium,0,not_requested,not_sent,1
False,False,[],False,False,300,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic,False,1,False,True,deterministic_mature_ssr_slot_compiler,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic::pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_qwen3_coder_alibaba_supplement::mature_ssr_loop::budget300::run1,200,False,e8a59797ae492191db1964bc4d6e16ccfc0e06a7024c6868bae9316be71639c4,open_weight_supplement_budget300_diagnostic_not_primary,4096,False,mature_ssr_loop,467d3931944f20a98923a21a8ff9f0b4c79b215ee317ddfa877530c1939bd053,"['REQ_22_0829D4', 'REQ_22_5EF137', 'REQ_22_91703F', 'REQ_22_B8DFA2', 'REQ_22_C3F4AC', 'REQ_22_CEB9C6']",qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,f291d48a811e5474b9cf8e7c22d17fd6e146dd279ad05cd325c44343f099f9e0,False,[],False,openrouter,7,Alibaba,['alibaba'],alibaba/opensource,unknown,08575fcbba3bc1703ea5f4480273f0f7564d16b107362bb7e9e244950d39ecb2,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,6,0.0,,,True,[],False,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_qwen3_coder_alibaba_supplement::mature_ssr_loop::budget300::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['ALW', 'B', 'NO', 'OUT'], 'required_token_present_in_state': False}",True,True,True,False,0.0,False,False,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,budget300_diagnostic,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard,0,not_requested,not_sent,1
True,False,[],False,False,300,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic,False,1,True,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic::pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget300::run1,200,False,a39ba0dc4421846ce89039d5e3785f45b8bd4de486ff5264a90119f186245910,open_weight_supplement_budget300_diagnostic_not_primary,4096,True,rolling_summary,55d43b7c43b0c61d1c0785b84f6927c635c84a62b3f99f521affbbfaec27b7ae,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,982a4234cfad4a046c46271f07c48e340c773bf2c0e322db77ab5962f5656e77,False,[],False,openrouter,8,Alibaba,['alibaba'],alibaba/opensource,unknown,0b5aa83de3d6f938e9af3d0fc38ebe2c3f862f4e993b75760a3559d3c01e9d01,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_qwen3_coder_alibaba_supplement::rolling_summary::budget300::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': True}",False,False,True,True,0.25,False,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,budget300_diagnostic,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard,0,not_requested,not_sent,1
True,False,[],False,False,300,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic,False,1,True,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic::pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget300::run1,200,False,8ed81bcea7fbf6462fe88419f58b457d9eef9923cad3035afc759192294ed1ce,open_weight_supplement_budget300_diagnostic_not_primary,4096,True,rolling_visible_carry_forward,a866a2001997c56cbc95febcf15573342ba3a314596efc67e6183370c6ac31cb,[],qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,True,5d8ba235126bbeda00516f4e8249e1ab7701d17d6b8e654266e44bc9173ce854,False,[],False,openrouter,8,Alibaba,['alibaba'],alibaba/opensource,unknown,5620d52170d15adae978d018c02b673e42090eab92a2ec60299efb3b81a457a1,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,0,1.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_qwen3_coder_alibaba_supplement::rolling_visible_carry_forward::budget300::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,[],False,True,True,True,"{'allowed_path_present_in_state': False, 'non_empty_state': True, 'output_bearing_state_field_present': True, 'parsed_state_fields': ['NOTE', 'VISIBLE_KEEP'], 'required_token_present_in_state': True}",False,False,True,True,0.3125,False,True,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,budget300_diagnostic,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard,0,not_requested,not_sent,1
False,False,[],False,False,300,False,qwen/qwen3-coder-480b-a35b-07-25,qwen/qwen3-coder-480b-a35b-07-25,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic,False,1,False,True,provider_final_call,stop,[],False,pcg_dynamic_state_v2_open_weight_qwen3_coder_supplement_20260629_budget300_diagnostic::pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget300::run1,200,False,f577724eb530014a40cda5307acb0e90408790c1a23a3aacd191c79e748391ce,open_weight_supplement_budget300_diagnostic_not_primary,4096,False,ssr_no_visible_carry,7902dcea9aaba8d59855cc0563c5b0851ae02e5a47cf6d04f9074e7b546c6da9,"['REQ_22_0829D4', 'REQ_22_5EF137', 'REQ_22_91703F', 'REQ_22_B8DFA2', 'REQ_22_C3F4AC', 'REQ_22_CEB9C6']",qwen/qwen3-coder,openrouter_qwen3_coder_alibaba_supplement,True,True,False,d1ce2f5e67765d43ce7369f8b297752ef65b29dbf101ab5dd932494395018e54,False,[],False,openrouter,8,Alibaba,['alibaba'],alibaba/opensource,unknown,4fe3dba8be12ca4cf301abd2ed90951b93e93eb3ee90a24aff003941734f3769,False,not_exposed_not_requested,0,False,False,qwen/qwen3-coder,6,0.0,openrouter_post_pause_bounded_backoff_20260627,d442eea2b13ebff498813c0aed5922a55f5c65facfeedf79bfad65fae9e19a30,True,[],False,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard::openrouter_qwen3_coder_alibaba_supplement::ssr_no_visible_carry::budget300::run1,1,pcg_dynamic_state_v2.open_weight_qwen3_coder_supplement_score_row.v1,,True,qwen/qwen3-coder-480b-a35b-07-25,[],False,True,True,True,"{'allowed_path_present_in_state': True, 'non_empty_state': True, 'output_bearing_state_field_present': False, 'parsed_state_fields': ['RAW'], 'required_token_present_in_state': False}",True,True,True,False,0.0,False,False,0.0,not_requested,open_weight_qwen3_coder_supplement_20260629,budget300_diagnostic,artifact/protocol/main_matrix/OPEN_WEIGHT_QWEN3_CODER_SUPPLEMENT_PROTOCOL_20260629.md,pcgds_v2_00022_requirement_overwrite_cumulative_active_hard,0,not_requested,not_sent,1
